<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201126,222000,250.6600000,250.6800000,250.6500000,250.6500000,16110
SBER,1,20201126,222100,250.6500000,250.6700000,250.6500000,250.6500000,1520
SBER,1,20201126,222200,250.6500000,250.6800000,250.6500000,250.6800000,2540
SBER,1,20201126,222300,250.6700000,250.6700000,250.6500000,250.6700000,3590
SBER,1,20201126,222400,250.6200000,250.6600000,250.6100000,250.6200000,2350
SBER,1,20201126,222500,250.6500000,250.6700000,250.6200000,250.6500000,600
SBER,1,20201126,222600,250.6200000,250.6600000,250.6200000,250.6600000,1400
SBER,1,20201126,222700,250.6200000,250.6700000,250.6200000,250.6700000,4350
SBER,1,20201126,222800,250.6600000,250.6700000,250.6600000,250.6700000,330
SBER,1,20201126,222900,250.6600000,250.6600000,250.6200000,250.6200000,9400
SBER,1,20201126,223000,250.6200000,250.6600000,250.6200000,250.6200000,1320
SBER,1,20201126,223100,250.6400000,250.6400000,250.6200000,250.6200000,2530
SBER,1,20201126,223200,250.6200000,250.6500000,250.6000000,250.6000000,3760
SBER,1,20201126,223300,250.6000000,250.6100000,250.6000000,250.6000000,4080
SBER,1,20201126,223400,250.6100000,250.6100000,250.5700000,250.5800000,21050
SBER,1,20201126,223500,250.5800000,250.6100000,250.5500000,250.6100000,980
SBER,1,20201126,223600,250.5700000,250.5700000,250.5500000,250.5500000,1020
SBER,1,20201126,223700,250.5500000,250.5600000,250.5400000,250.5400000,5970
SBER,1,20201126,223800,250.5400000,250.5400000,250.5100000,250.5100000,10830
SBER,1,20201126,223900,250.5100000,250.5200000,250.5100000,250.5100000,2680
SBER,1,20201126,224000,250.5100000,250.5100000,250.5000000,250.5000000,2430
SBER,1,20201126,224100,250.5000000,250.5600000,250.4100000,250.4100000,61860
SBER,1,20201126,224200,250.5400000,250.5400000,250.4200000,250.4200000,6960
SBER,1,20201126,224300,250.4200000,250.4900000,250.3900000,250.4900000,22980
SBER,1,20201126,224400,250.4100000,250.4900000,250.4100000,250.4100000,1060
SBER,1,20201126,224500,250.4600000,250.4600000,250.3700000,250.4200000,21200
SBER,1,20201126,224600,250.3700000,250.4100000,250.3700000,250.4100000,210
SBER,1,20201126,224700,250.3700000,250.4100000,250.3700000,250.3700000,10570
SBER,1,20201126,224800,250.3700000,250.3900000,250.3700000,250.3800000,5480
SBER,1,20201126,224900,250.3900000,250.4100000,250.3800000,250.3900000,10100
SBER,1,20201126,225000,250.3800000,250.3900000,250.3700000,250.3700000,13810
SBER,1,20201126,225100,250.3700000,250.3700000,250.3100000,250.3100000,24970
SBER,1,20201126,225200,250.3100000,250.3400000,250.3100000,250.3400000,4910
SBER,1,20201126,225300,250.3400000,250.3500000,250.3200000,250.3400000,19690
SBER,1,20201126,225400,250.3800000,250.3900000,250.3400000,250.3400000,520
SBER,1,20201126,225500,250.3400000,250.3900000,250.3400000,250.3600000,480
SBER,1,20201126,225600,250.3900000,250.4600000,250.3600000,250.3900000,15950
SBER,1,20201126,225700,250.4000000,250.4000000,250.3900000,250.3900000,130
SBER,1,20201126,225800,250.3900000,250.4100000,250.3900000,250.4100000,620
SBER,1,20201126,225900,250.4600000,250.4800000,250.4500000,250.4500000,6080
SBER,1,20201126,230000,250.4600000,250.4600000,250.4100000,250.4100000,370
SBER,1,20201126,230100,250.4200000,250.4200000,250.4000000,250.4000000,1010
SBER,1,20201126,230200,250.4000000,250.4900000,250.4000000,250.4800000,26650
SBER,1,20201126,230300,250.4800000,250.4900000,250.4700000,250.4700000,4760
SBER,1,20201126,230400,250.4800000,250.4800000,250.4700000,250.4800000,540
SBER,1,20201126,230500,250.4700000,250.5000000,250.4100000,250.5000000,9310
SBER,1,20201126,230600,250.4600000,250.4600000,250.4100000,250.4100000,2680
SBER,1,20201126,230700,250.4500000,250.4500000,250.4100000,250.4500000,200
SBER,1,20201126,230800,250.4500000,250.4500000,250.4000000,250.4000000,6380
SBER,1,20201126,230900,250.4200000,250.4200000,250.4000000,250.4000000,790
SBER,1,20201126,231000,250.4000000,250.4000000,250.3900000,250.4000000,8150
SBER,1,20201126,231100,250.4000000,250.4100000,250.3900000,250.3900000,12760
SBER,1,20201126,231200,250.4000000,250.4000000,250.3800000,250.3800000,1590
SBER,1,20201126,231300,250.3800000,250.4000000,250.3800000,250.3800000,2590
SBER,1,20201126,231400,250.3800000,250.4000000,250.3800000,250.3900000,3990
SBER,1,20201126,231500,250.4300000,250.4600000,250.4000000,250.4600000,6860
SBER,1,20201126,231600,250.4600000,250.4800000,250.4000000,250.4500000,7610
SBER,1,20201126,231700,250.4200000,250.4500000,250.4200000,250.4200000,1770
SBER,1,20201126,231800,250.4200000,250.4300000,250.4000000,250.4200000,9420
SBER,1,20201126,231900,250.4200000,250.4400000,250.3700000,250.4400000,50270
SBER,1,20201126,232000,250.4100000,250.4400000,250.3900000,250.4400000,120
SBER,1,20201126,232100,250.4400000,250.4400000,250.3700000,250.4000000,10300
SBER,1,20201126,232200,250.4000000,250.4500000,250.4000000,250.4500000,6890
SBER,1,20201126,232300,250.4400000,250.4400000,250.4100000,250.4100000,2050
SBER,1,20201126,232400,250.4100000,250.4300000,250.4000000,250.4300000,7510
SBER,1,20201126,232500,250.4100000,250.4200000,250.4000000,250.4200000,7290
SBER,1,20201126,232600,250.4300000,250.4500000,250.3700000,250.4500000,17590
SBER,1,20201126,232700,250.4400000,250.4500000,250.4300000,250.4500000,170
SBER,1,20201126,232800,250.4200000,250.4500000,250.3800000,250.4400000,5610
SBER,1,20201126,232900,250.4500000,250.5000000,250.4500000,250.5000000,11130
SBER,1,20201126,233000,250.4800000,250.5000000,250.4500000,250.5000000,12450
SBER,1,20201126,233100,250.5000000,250.5000000,250.4500000,250.5000000,1320
SBER,1,20201126,233200,250.4900000,250.4900000,250.4800000,250.4900000,1460
SBER,1,20201126,233300,250.4900000,250.5400000,250.4900000,250.5000000,13030
SBER,1,20201126,233400,250.5400000,250.5500000,250.4900000,250.5300000,1260
SBER,1,20201126,233500,250.5400000,250.5400000,250.5300000,250.5400000,6130
SBER,1,20201126,233600,250.5300000,250.5400000,250.5000000,250.5000000,6550
SBER,1,20201126,233700,250.5300000,250.5300000,250.5000000,250.5200000,520
SBER,1,20201126,233800,250.5200000,250.5500000,250.5000000,250.5400000,32120
SBER,1,20201126,233900,250.5400000,250.5400000,250.4500000,250.5000000,2930
SBER,1,20201126,234000,250.4900000,250.4900000,250.4300000,250.4300000,7090
SBER,1,20201126,234100,250.4300000,250.4300000,250.3700000,250.4300000,15840
SBER,1,20201126,234200,250.4300000,250.4400000,250.3800000,250.4400000,11420
SBER,1,20201126,234300,250.4100000,250.4500000,250.3800000,250.4400000,22510
SBER,1,20201126,234400,250.3900000,250.3900000,250.3000000,250.3900000,56120
SBER,1,20201126,234500,250.3900000,250.3900000,250.3000000,250.3100000,15210
SBER,1,20201126,234600,250.3100000,250.3100000,250.2800000,250.3000000,26010
SBER,1,20201126,234700,250.2800000,250.3000000,250.2800000,250.2800000,10270
SBER,1,20201126,234800,250.3000000,250.3000000,250.1300000,250.1300000,98990
SBER,1,20201126,234900,250.1300000,250.3000000,250.1000000,250.1600000,38790
SBER,1,20201126,235000,250.2000000,250.2000000,250.1000000,250.1000000,36100
SBER,1,20201127,100100,250.3100000,250.9200000,250.1300000,250.8800000,355560
SBER,1,20201127,100200,250.8000000,250.9200000,250.6000000,250.7100000,207830
SBER,1,20201127,100300,250.7100000,250.7900000,250.2000000,250.2000000,183040
SBER,1,20201127,100400,250.2300000,250.3200000,249.7500000,249.8800000,353980
SBER,1,20201127,100500,249.8800000,250.0000000,249.3000000,249.6300000,297260
SBER,1,20201127,100600,249.5800000,249.8900000,249.5100000,249.6900000,115670
SBER,1,20201127,100700,249.6900000,249.8900000,249.6200000,249.8200000,70240
SBER,1,20201127,100800,249.8800000,250.0000000,249.7200000,249.7700000,52690
SBER,1,20201127,100900,249.8300000,249.9800000,249.8000000,249.8000000,27810
SBER,1,20201127,101000,249.9000000,249.9200000,249.4100000,249.4400000,183270
SBER,1,20201127,101100,249.4300000,249.8500000,249.4300000,249.7600000,90070
SBER,1,20201127,101200,249.8000000,249.9300000,249.5800000,249.7200000,36480
SBER,1,20201127,101300,249.7400000,249.8100000,249.5700000,249.6000000,42370
SBER,1,20201127,101400,249.6000000,249.7700000,249.5700000,249.6400000,82020
SBER,1,20201127,101500,249.7100000,249.8000000,249.6000000,249.7200000,67940
SBER,1,20201127,101600,249.7200000,250.3000000,249.7200000,250.0500000,260770
SBER,1,20201127,101700,250.0000000,250.1700000,249.9500000,250.0100000,72170
SBER,1,20201127,101800,250.0100000,250.2000000,249.9300000,250.0100000,78210
SBER,1,20201127,101900,249.9900000,250.0700000,249.9300000,250.0000000,32350
SBER,1,20201127,102000,250.0000000,250.0000000,249.7700000,249.8400000,86630
SBER,1,20201127,102100,249.8800000,249.9300000,249.7000000,249.7000000,70310
SBER,1,20201127,102200,249.7000000,249.8500000,249.6000000,249.6900000,89510
SBER,1,20201127,102300,249.6400000,249.7000000,249.4400000,249.4600000,71310
SBER,1,20201127,102400,249.4800000,249.4800000,249.1400000,249.2000000,242690
SBER,1,20201127,102500,249.2700000,249.3900000,249.1200000,249.3000000,187170
SBER,1,20201127,102600,249.2700000,249.3000000,249.0400000,249.0900000,69800
SBER,1,20201127,102700,249.0700000,249.4400000,249.0600000,249.3000000,59910
SBER,1,20201127,102800,249.3600000,249.4100000,249.2200000,249.2900000,36350
SBER,1,20201127,102900,249.2900000,249.3700000,249.1500000,249.2100000,47690
SBER,1,20201127,103000,249.2200000,249.2200000,249.0400000,249.0400000,58520
SBER,1,20201127,103100,249.0400000,249.2500000,249.0100000,249.1100000,141300
SBER,1,20201127,103200,249.1700000,249.1700000,249.0000000,249.0100000,123570
SBER,1,20201127,103300,249.0000000,249.1100000,248.9100000,249.0700000,262940
SBER,1,20201127,103400,249.1300000,249.1300000,248.6100000,248.6700000,247320
SBER,1,20201127,103500,248.6300000,248.8000000,248.2600000,248.4400000,731790
SBER,1,20201127,103600,248.4800000,248.7800000,248.4000000,248.7000000,96420
SBER,1,20201127,103700,248.7100000,248.7100000,248.4500000,248.5100000,56870
SBER,1,20201127,103800,248.5900000,248.8200000,248.5700000,248.8100000,50140
SBER,1,20201127,103900,248.8000000,248.8400000,248.6500000,248.7100000,57620
SBER,1,20201127,104000,248.7400000,248.8500000,248.7200000,248.8200000,33170
SBER,1,20201127,104100,248.8500000,248.8600000,248.5500000,248.5700000,114950
SBER,1,20201127,104200,248.5700000,248.6200000,248.4600000,248.4600000,92420
SBER,1,20201127,104300,248.4800000,248.8400000,248.4800000,248.7600000,114360
SBER,1,20201127,104400,248.7800000,248.7900000,248.6000000,248.6400000,42110
SBER,1,20201127,104500,248.6400000,248.6500000,248.4600000,248.5800000,114580
SBER,1,20201127,104600,248.5800000,248.5800000,248.3300000,248.4400000,123270
SBER,1,20201127,104700,248.3800000,248.3800000,248.2600000,248.3700000,80250
SBER,1,20201127,104800,248.3500000,248.6300000,248.3100000,248.5700000,60620
SBER,1,20201127,104900,248.5600000,248.8100000,248.5600000,248.7800000,65450
SBER,1,20201127,105000,248.7800000,248.9800000,248.7200000,248.8600000,181220
SBER,1,20201127,105100,248.8500000,248.8900000,248.6200000,248.7100000,49730
SBER,1,20201127,105200,248.7200000,248.7700000,248.5000000,248.5400000,85630
SBER,1,20201127,105300,248.5200000,248.7600000,248.4600000,248.6800000,113490
SBER,1,20201127,105400,248.6800000,248.9000000,248.6000000,248.9000000,63520
SBER,1,20201127,105500,248.8700000,248.9200000,248.7300000,248.7800000,14560
SBER,1,20201127,105600,248.8100000,248.9000000,248.6400000,248.6900000,101680
SBER,1,20201127,105700,248.6800000,248.9000000,248.5200000,248.9000000,89990
SBER,1,20201127,105800,248.9000000,248.9000000,248.6800000,248.8600000,61450
SBER,1,20201127,105900,248.8000000,248.9000000,248.7500000,248.8900000,19690
SBER,1,20201127,110000,248.8300000,248.8300000,248.7000000,248.7400000,50950
SBER,1,20201127,110100,248.8000000,249.2500000,248.7100000,249.1000000,213380
SBER,1,20201127,110200,249.0700000,249.1100000,248.9100000,249.0600000,111720
SBER,1,20201127,110300,249.0200000,249.1000000,248.8200000,248.9000000,67560
SBER,1,20201127,110400,248.8700000,248.8700000,248.6000000,248.6100000,56740
SBER,1,20201127,110500,248.6100000,248.6900000,248.5800000,248.5800000,45430
SBER,1,20201127,110600,248.5800000,248.6600000,248.5000000,248.5200000,91130
SBER,1,20201127,110700,248.5300000,248.5900000,248.0400000,248.1300000,310300
SBER,1,20201127,110800,248.1500000,248.3000000,248.0300000,248.1600000,538130
SBER,1,20201127,110900,248.1400000,248.3900000,248.1300000,248.3200000,126780
SBER,1,20201127,111000,248.3100000,248.4400000,248.1800000,248.3500000,98670
SBER,1,20201127,111100,248.3900000,248.5900000,248.2800000,248.5300000,108860
SBER,1,20201127,111200,248.5600000,248.6000000,248.5000000,248.5400000,46090
SBER,1,20201127,111300,248.5500000,248.8300000,248.5200000,248.8100000,136550
SBER,1,20201127,111400,248.8100000,248.8600000,248.6800000,248.7700000,68720
SBER,1,20201127,111500,248.7700000,248.9000000,248.7000000,248.7700000,84650
SBER,1,20201127,111600,248.7700000,248.7700000,248.5700000,248.7000000,164330
SBER,1,20201127,111700,248.7000000,248.8400000,248.7000000,248.8200000,28410
SBER,1,20201127,111800,248.7300000,248.9800000,248.7200000,248.9800000,54400
SBER,1,20201127,111900,248.9800000,249.0000000,248.9100000,249.0000000,66470
SBER,1,20201127,112000,248.9700000,249.0000000,248.8800000,248.9400000,24660
SBER,1,20201127,112100,248.9400000,249.1000000,248.9400000,248.9400000,40790
SBER,1,20201127,112200,249.0000000,249.0400000,248.9500000,248.9600000,50750
SBER,1,20201127,112300,249.0000000,249.4300000,248.9300000,249.3000000,214760
SBER,1,20201127,112400,249.3800000,249.4000000,249.2300000,249.3200000,81320
SBER,1,20201127,112500,249.3200000,249.3900000,249.3000000,249.3900000,39930
SBER,1,20201127,112600,249.3900000,249.4900000,249.1000000,249.2800000,153500
SBER,1,20201127,112700,249.3000000,249.3000000,249.0800000,249.1200000,38950
SBER,1,20201127,112800,249.1600000,249.2000000,248.9900000,249.0700000,47010
SBER,1,20201127,112900,249.1300000,249.4500000,249.1300000,249.1900000,148180
SBER,1,20201127,113000,249.2500000,249.3900000,249.1900000,249.3900000,87040
SBER,1,20201127,113100,249.3900000,249.4900000,249.3100000,249.3600000,84740
SBER,1,20201127,113200,249.3600000,249.4000000,249.1700000,249.1700000,44160
SBER,1,20201127,113300,249.1700000,249.2500000,249.1000000,249.1000000,79010
SBER,1,20201127,113400,249.1100000,249.1100000,249.0200000,249.0900000,33140
SBER,1,20201127,113500,249.0700000,249.1100000,249.0100000,249.0400000,29170
SBER,1,20201127,113600,249.0900000,249.2400000,249.0800000,249.0900000,107750
SBER,1,20201127,113700,249.1400000,249.3600000,249.1300000,249.3000000,42840
SBER,1,20201127,113800,249.3200000,249.4000000,249.2700000,249.4000000,45250
SBER,1,20201127,113900,249.4000000,249.6800000,249.3900000,249.5700000,335820
SBER,1,20201127,114000,249.5200000,249.6100000,249.4500000,249.6000000,39490
SBER,1,20201127,114100,249.5400000,249.8900000,249.5400000,249.8000000,294210
SBER,1,20201127,114200,249.8000000,249.8000000,249.6000000,249.6000000,76640
SBER,1,20201127,114300,249.6200000,249.6300000,249.4400000,249.4500000,76710
SBER,1,20201127,114400,249.4400000,249.5300000,249.4000000,249.4000000,23090
SBER,1,20201127,114500,249.4100000,249.6700000,249.4100000,249.4900000,100600
SBER,1,20201127,114600,249.4500000,249.4900000,249.4100000,249.4100000,13560
SBER,1,20201127,114700,249.4500000,249.4500000,249.2700000,249.3700000,30430
SBER,1,20201127,114800,249.3000000,249.3800000,249.3000000,249.3500000,5960
SBER,1,20201127,114900,249.3300000,249.4600000,249.3200000,249.3900000,65480
SBER,1,20201127,115000,249.3600000,249.4600000,249.3200000,249.3600000,25310
SBER,1,20201127,115100,249.4000000,249.6800000,249.4000000,249.5500000,139430
SBER,1,20201127,115200,249.5500000,249.5500000,249.4000000,249.4200000,39810
SBER,1,20201127,115300,249.4300000,249.4800000,248.9400000,249.0300000,1040890
SBER,1,20201127,115400,249.0000000,249.0700000,248.8700000,248.8800000,165040
SBER,1,20201127,115500,248.8700000,249.1200000,248.8700000,248.9700000,151660
SBER,1,20201127,115600,249.0400000,249.0600000,248.7900000,248.9300000,80770
SBER,1,20201127,115700,248.9000000,249.0000000,248.7800000,248.8100000,179770
SBER,1,20201127,115800,248.8000000,248.8900000,248.7500000,248.8000000,34650
SBER,1,20201127,115900,248.8400000,248.9000000,248.8000000,248.8900000,25790
SBER,1,20201127,120000,248.9000000,248.9000000,248.8100000,248.8200000,225110
SBER,1,20201127,120100,248.8500000,248.8800000,248.4900000,248.6900000,723470
SBER,1,20201127,120200,248.6700000,248.9800000,248.6700000,248.9300000,87350
SBER,1,20201127,120300,248.9800000,249.1900000,248.9500000,249.1900000,74580
SBER,1,20201127,120400,249.1500000,249.2900000,249.0700000,249.2200000,73890
SBER,1,20201127,120500,249.2700000,249.3400000,249.1200000,249.2500000,156660
SBER,1,20201127,120600,249.1700000,249.1800000,249.0600000,249.1300000,14630
SBER,1,20201127,120700,249.0900000,249.1300000,248.9300000,249.0900000,144930
SBER,1,20201127,120800,249.1000000,249.2200000,249.0900000,249.1600000,22210
SBER,1,20201127,120900,249.1900000,249.2800000,249.1100000,249.2000000,13970
SBER,1,20201127,121000,249.2000000,249.2100000,248.9600000,249.0000000,39110
SBER,1,20201127,121100,249.0000000,249.0000000,248.8600000,248.9300000,224450
SBER,1,20201127,121200,248.8800000,248.9300000,248.8400000,248.9100000,19520
SBER,1,20201127,121300,248.8700000,248.9000000,248.7100000,248.7100000,205060
SBER,1,20201127,121400,248.7200000,248.7200000,248.5500000,248.5500000,164330
SBER,1,20201127,121500,248.5500000,248.6400000,248.4000000,248.5800000,622890
SBER,1,20201127,121600,248.6000000,248.6700000,248.5900000,248.6100000,14650
SBER,1,20201127,121700,248.6700000,248.6700000,248.5100000,248.5400000,85930
SBER,1,20201127,121800,248.6000000,248.6400000,248.5400000,248.5400000,40970
SBER,1,20201127,121900,248.5700000,248.7300000,248.5600000,248.6500000,19180
SBER,1,20201127,122000,248.6900000,248.8100000,248.6600000,248.7200000,31970
SBER,1,20201127,122100,248.7100000,248.8000000,248.6400000,248.7800000,16630
SBER,1,20201127,122200,248.8200000,248.9400000,248.7800000,248.8700000,26630
SBER,1,20201127,122300,248.8700000,248.9700000,248.8700000,248.9400000,14030
SBER,1,20201127,122400,248.9400000,249.1200000,248.9400000,249.0600000,61870
SBER,1,20201127,122500,249.0100000,249.0900000,248.9500000,248.9500000,10070
SBER,1,20201127,122600,248.9700000,248.9900000,248.8600000,248.9000000,10530
SBER,1,20201127,122700,248.8600000,248.9300000,248.8600000,248.9000000,8090
SBER,1,20201127,122800,248.8800000,248.9900000,248.8800000,248.9100000,24470
SBER,1,20201127,122900,248.9400000,249.0600000,248.9000000,248.9000000,74520
SBER,1,20201127,123000,248.9400000,248.9400000,248.7700000,248.8700000,24030
SBER,1,20201127,123100,248.8400000,248.8800000,248.8100000,248.8400000,26750
SBER,1,20201127,123200,248.8800000,248.9000000,248.8500000,248.9000000,21240
SBER,1,20201127,123300,248.9000000,248.9000000,248.6100000,248.6500000,78940
SBER,1,20201127,123400,248.6400000,248.7100000,248.6300000,248.6700000,17840
SBER,1,20201127,123500,248.7000000,248.7400000,248.6300000,248.6600000,31950
SBER,1,20201127,123600,248.6700000,248.7000000,248.6000000,248.6400000,29530
SBER,1,20201127,123700,248.6900000,248.9000000,248.6900000,248.9000000,26690
SBER,1,20201127,123800,248.9000000,248.9400000,248.7500000,248.8400000,50060
SBER,1,20201127,123900,248.8800000,248.9600000,248.8300000,248.9500000,23160
SBER,1,20201127,124000,248.9500000,248.9500000,248.7800000,248.8300000,8850
SBER,1,20201127,124100,248.8300000,248.9500000,248.8300000,248.9500000,6840
SBER,1,20201127,124200,248.9100000,249.0600000,248.9100000,249.0200000,44310
SBER,1,20201127,124300,249.0300000,249.1300000,248.9700000,248.9700000,68500
SBER,1,20201127,124400,249.0000000,249.1400000,249.0000000,249.0500000,35200
SBER,1,20201127,124500,249.0500000,249.0800000,249.0200000,249.0200000,5260
SBER,1,20201127,124600,249.0200000,249.0200000,248.9300000,249.0200000,27350
SBER,1,20201127,124700,249.0100000,249.2000000,249.0100000,249.1800000,53170
SBER,1,20201127,124800,249.1800000,249.1900000,249.1500000,249.1800000,30190
SBER,1,20201127,124900,249.1700000,249.2500000,249.1400000,249.2300000,75020
SBER,1,20201127,125000,249.1500000,249.2500000,249.1500000,249.2400000,22000
SBER,1,20201127,125100,249.2400000,249.3200000,249.1900000,249.3200000,60090
SBER,1,20201127,125200,249.3100000,249.3800000,249.3100000,249.3700000,26620
SBER,1,20201127,125300,249.3500000,249.4500000,249.3100000,249.4000000,87440
SBER,1,20201127,125400,249.4000000,249.4000000,249.3000000,249.3500000,71900
SBER,1,20201127,125500,249.3300000,249.4000000,249.2100000,249.2800000,110340
SBER,1,20201127,125600,249.2700000,249.3000000,249.2700000,249.2900000,79790
SBER,1,20201127,125700,249.3000000,249.3000000,249.2900000,249.3000000,27080
SBER,1,20201127,125800,249.2900000,249.5900000,249.2900000,249.5100000,199780
SBER,1,20201127,125900,249.4500000,249.6700000,249.4300000,249.6300000,73200
SBER,1,20201127,130000,249.5900000,249.5900000,249.4700000,249.5300000,75180
SBER,1,20201127,130100,249.5600000,249.6700000,249.5200000,249.5300000,17750
SBER,1,20201127,130200,249.5300000,249.8000000,249.5100000,249.7400000,265040
SBER,1,20201127,130300,249.7400000,250.3500000,249.7200000,250.2100000,630160
SBER,1,20201127,130400,250.2100000,250.2400000,250.0400000,250.1300000,57160
SBER,1,20201127,130500,250.1700000,250.1900000,249.9000000,249.9800000,115140
SBER,1,20201127,130600,249.9800000,250.0700000,249.8200000,249.8200000,108070
SBER,1,20201127,130700,249.8700000,249.9000000,249.7700000,249.8300000,50360
SBER,1,20201127,130800,249.8200000,249.8900000,249.6400000,249.6800000,113970
SBER,1,20201127,130900,249.7000000,249.8700000,249.6800000,249.8000000,107910
SBER,1,20201127,131000,249.8300000,249.9300000,249.8000000,249.9000000,60120
SBER,1,20201127,131100,249.9000000,249.9800000,249.7900000,249.9300000,80120
SBER,1,20201127,131200,249.9300000,249.9300000,249.7000000,249.7000000,78400
SBER,1,20201127,131300,249.6900000,249.7800000,249.6600000,249.7700000,29040
SBER,1,20201127,131400,249.7300000,249.8000000,249.7300000,249.8000000,7850
SBER,1,20201127,131500,249.7500000,249.8400000,249.7500000,249.8400000,4680
SBER,1,20201127,131600,249.8500000,249.9500000,249.8500000,249.9400000,28690
SBER,1,20201127,131700,249.9200000,249.9500000,249.7400000,249.7400000,39260
SBER,1,20201127,131800,249.7500000,249.7500000,249.6900000,249.7100000,21150
SBER,1,20201127,131900,249.7000000,249.7300000,249.6300000,249.7300000,49610
SBER,1,20201127,132000,249.7400000,249.9100000,249.7400000,249.8800000,38550
SBER,1,20201127,132100,249.8800000,249.9400000,249.8400000,249.9100000,18450
SBER,1,20201127,132200,249.9100000,249.9500000,249.7000000,249.7500000,17980
SBER,1,20201127,132300,249.7500000,249.7500000,249.6500000,249.7100000,13460
SBER,1,20201127,132400,249.7100000,249.7100000,249.6500000,249.6500000,3450
SBER,1,20201127,132500,249.6600000,249.7400000,249.4300000,249.4400000,125890
SBER,1,20201127,132600,249.4900000,249.5400000,249.2500000,249.2500000,75930
SBER,1,20201127,132700,249.3000000,249.3000000,249.2100000,249.2500000,37620
SBER,1,20201127,132800,249.2100000,249.3800000,249.1800000,249.2900000,48330
SBER,1,20201127,132900,249.2800000,249.2800000,249.2300000,249.2600000,34840
SBER,1,20201127,133000,249.2500000,249.3000000,249.2100000,249.2700000,17060
SBER,1,20201127,133100,249.2300000,249.3800000,249.2300000,249.3100000,15240
SBER,1,20201127,133200,249.3300000,249.4000000,249.2300000,249.3500000,54630
SBER,1,20201127,133300,249.3400000,249.4900000,249.3400000,249.4000000,27980
SBER,1,20201127,133400,249.3800000,249.3900000,249.3200000,249.3900000,5430
SBER,1,20201127,133500,249.3500000,249.3800000,249.2500000,249.2700000,39290
SBER,1,20201127,133600,249.2500000,249.3300000,249.2300000,249.3100000,12160
SBER,1,20201127,133700,249.3100000,249.3300000,249.2100000,249.2700000,16140
SBER,1,20201127,133800,249.2900000,249.3000000,249.2200000,249.2400000,15630
SBER,1,20201127,133900,249.2800000,249.4600000,249.2300000,249.3600000,28260
SBER,1,20201127,134000,249.3800000,249.4500000,249.3700000,249.4300000,16770
SBER,1,20201127,134100,249.4300000,249.4400000,249.3900000,249.4000000,16490
SBER,1,20201127,134200,249.4000000,249.4100000,249.3700000,249.3700000,13160
SBER,1,20201127,134300,249.3700000,249.3700000,249.2800000,249.3300000,13100
SBER,1,20201127,134400,249.3400000,249.4200000,249.3200000,249.3400000,46080
SBER,1,20201127,134500,249.3400000,249.3400000,249.3200000,249.3200000,4470
SBER,1,20201127,134600,249.3200000,249.3200000,249.2500000,249.2600000,26470
SBER,1,20201127,134700,249.3100000,249.3100000,249.2600000,249.3000000,6330
SBER,1,20201127,134800,249.2800000,249.3000000,249.2700000,249.2700000,3140
SBER,1,20201127,134900,249.2700000,249.3000000,249.2700000,249.3000000,1110
SBER,1,20201127,135000,249.3000000,249.3800000,249.2800000,249.3100000,24240
SBER,1,20201127,135100,249.2900000,249.2900000,249.2200000,249.2300000,7940
SBER,1,20201127,135200,249.2300000,249.2500000,249.1900000,249.2500000,28510
SBER,1,20201127,135300,249.2200000,249.3100000,249.2200000,249.3100000,7790
SBER,1,20201127,135400,249.3100000,249.3600000,249.3100000,249.3500000,12980
SBER,1,20201127,135500,249.3500000,249.3500000,249.3200000,249.3300000,24200
SBER,1,20201127,135600,249.3300000,249.3600000,249.2600000,249.2900000,44140
SBER,1,20201127,135700,249.2900000,249.4500000,249.2900000,249.4400000,19460
SBER,1,20201127,135800,249.4400000,249.5200000,249.4400000,249.4800000,28950
SBER,1,20201127,135900,249.4700000,249.5900000,249.4700000,249.5100000,38220
SBER,1,20201127,140000,249.5100000,249.5400000,249.4500000,249.5400000,13900
SBER,1,20201127,140100,249.5500000,249.5700000,249.4400000,249.4600000,33150
SBER,1,20201127,140200,249.4600000,249.4600000,249.3200000,249.3400000,20930
SBER,1,20201127,140300,249.3300000,249.4600000,249.3300000,249.4500000,17880
SBER,1,20201127,140400,249.4400000,249.5300000,249.4400000,249.5300000,20960
SBER,1,20201127,140500,249.5300000,249.6800000,249.5300000,249.6700000,35390
SBER,1,20201127,140600,249.6400000,249.6500000,249.5200000,249.6000000,69800
SBER,1,20201127,140700,249.5900000,249.6500000,249.4800000,249.6500000,42370
SBER,1,20201127,140800,249.6400000,249.6500000,249.5700000,249.6100000,68570
SBER,1,20201127,140900,249.6100000,249.6500000,249.5800000,249.5800000,58530
SBER,1,20201127,141000,249.5400000,249.5700000,249.4500000,249.4700000,21830
SBER,1,20201127,141100,249.4500000,249.4600000,249.4000000,249.4500000,17230
SBER,1,20201127,141200,249.4200000,249.4200000,249.2700000,249.3600000,15450
SBER,1,20201127,141300,249.3900000,249.5800000,249.3900000,249.5500000,22630
SBER,1,20201127,141400,249.5700000,249.5800000,249.4900000,249.4900000,43270
SBER,1,20201127,141500,249.4900000,249.5100000,249.4200000,249.4200000,15160
SBER,1,20201127,141600,249.4200000,249.4500000,249.3300000,249.4000000,36130
SBER,1,20201127,141700,249.4000000,249.5500000,249.3600000,249.5000000,70210
